"","ID","URL","Title","body","Country","Group","Protest","Protest_Type","Discrim","Discrim_Type"
"123",494,"https://www.youtube.com/watch?v=FzYKmF9lcC0","Australia: Corona +Ve Chinese woman caught on camera spitting on bananas at suburban supermarket.","","AUS","chinese",0,0,0,0
"124",508,"https://www.youtube.com/watch?v=q-CXV_o_5rM","Australia universities let Chinese students get around a travel ban. Critics warn it could spread t","","none","none",0,0,0,0
"125",510,"https://threadreaderapp.com/thread/1242611100958576641.html","Thread by &BaronStrucker: 1 : Video thread of Chinese intentionally spreading the #CoronaVirus WTF is wrong with these people? Australia : Infected Woman in supermarkâ€¦","12,399 views Keep Current with 🇬🇷 Strucker 🇬🇷 Stay in touch and get notified when new unrolls are available from this author! This Thread may be Removed Anytime! Twitter may remove this content at anytime, convert it as a PDF, save and print for later use! 1) Follow Thread Reader App on Twitter so you can easily mention us! 2) Go to a Twitter thread (series of Tweets by the same owner) and mention us with a keyword ""unroll"" @threadreaderapp unroll You can practice here first or read more on our help page! Support us! We are indie developers! This site is made by just three indie developers on a laptop doing marketing, support and development! Read more about the story. Become a Premium Member ($3.00/month or $30.00/year) and get exclusive features! Become Premium Too expensive? Make a small donation by buying us coffee ($5) or help with server cost ($10) Thank you for your support!","AUS","chinese",0,0,0,0
"126",511,"https://www.skynews.com.au/details/_6145946696001","NSW Labor MP is 'pathetically putting out Chinese propaganda' | Sky News Australia","A NSW Labor Party MP who has praised the Chinese Communist Party was essentially “pathetically putting out Chinese propaganda from the floor of the parliament” says former Labor Minister Stephen Conroy. The Member of the NSW Upper House, Shaoquett Moselmane, has been caught out for praising the Chinese government for containing the deadly coronavirus, while also adding the Communist government’s response was “decisive” and “emphatic”. Mr Conroy told Sky News host Peta Credlin, Mr Moselmane is an “absolute disgrace to the Labor Party” and it is “astonishing he’s still in parliament”. “The NSW Labor Party need to have a good hard look at itself (as to) why it’s got someone so pathetically putting out Chinese propaganda from the floor of the parliament”. Image: AP Read More Our Apps","AUS","none",1,1,0,0
"127",512,"https://www.skynews.com.au/details/_6138580998001","Sale of dairy industry to Chinese investors an 'affliction' on Australian sovereignty | Sky News Australia","Former Deputy Prime Minister Barnaby Joyce says the proposed sale of a large proportion of the dairy industry to a Chinese company could put “pressure” on the capacity of Australia to produce fresh milk for consumers. China dairy giant Mengniu recently received approval from the ACCC to buy parts of the Australian dairy industry for $1.5 billion. Mr Joyce told Sky News host Chris Kenny he wanted to make sure “Australian industries are Australian owned”. “When you get an excess of 70 per cent which is foreign owned you’re starting to have… your own domestic control taken away”. He said the main danger of the sale was that the mechanism of pricing in Australia could become determined by the “whims of those who are overseas”. According to Mr Joyce, if a large section of the dairy industry were operated by a multinational company, the Australian market could be supplied by imported produce from any corner of the world. Mr Joyce said this would be an “affliction on our own sovereignty and ability to deliver to our own people our own milk”. Image: Getty Read More Our Apps","AUS","none",0,0,0,0
"128",520,"https://cairnsnews.org/2020/03/03/lnp-alp-nexus-milking-australia-dry-for-their-chinese-masters/","LNP/ALP nexus milking Australia dry for their Chinese masters","Mar 3 Posted by Editor, cairnsnews KAP Leader, Robbie Katter said it’s quite clear major businesses and government are closely aligned with China, after the ACCC cleared the way for China Mengniu Dairy to takeover Lion’s dairy and drinks portfolio. “Unlike Australia, China’s government looks after the Chinese people first and foremost,” he said. “It’s no secret that they have an insatiable appetite for our goods and industry and when it comes to their interests compared to ours, of course we will lose. Robbie Katter slams the LNP and ALP for selling off remaining dairy industry assets to a Chinese government company. “Governments have proven time and again that they are less than willing to correct that imbalance.” The State Member for Traeger said it was a bad outcome for the nation’s dairy farmers. “While foreign investment is nothing new to the dairy industry, it still remains a characteristic of the government culture in Australia,” he said. Federal Member for Kennedy, Bob Katter said he was sick of the blood sucking Sydney suits selling their country out. “They get their 30 pieces of sliver for selling their country but I am certain they will rot in Hell,” Mr Katter said. “The government is a joke. It’s not a government. It doesn’t bear any resemblance to a government. “They are not reflecting the will of the people. The only will Australia’s governments reflect is the one they see in the mirror.” Mr Katter said he was taking his fight against the foreign takeover of Australia to the Parliament; just last week he introduced the Foreign Acquisitions and Takeovers Amendment (Strategic Assets) Bill 2020. Posted on March 3, 2020, in Agenda 2030, ALP, China, Chinese Control, Dairy, Dairy farmers, Lima Declaration, LNP and tagged ACCC, dairy farmers, LIon. Bookmark the permalink. 3 Comments. Robbie, How about we get some balls and take a cup of cement and harden up and get something going for this country instead of all the rhetoric that I hear and you still collect your inflated salary and perks. Why can’t the remaining Dairy farmers start a co op and supply milk at a suitable price to the public. The current pollies look to what is good for them also to the next election to ensure they can keep their snout in the trough what is good for them but not what is good for the country. When can we get some Statesmen to lead. LikeLike GOOD ON YOU ROBBIE,GO FOR IT. LikeLike Pingback: LNP/ALP nexus milking Australia dry for their Chinese masters | altnews.org Fill in your details below or click an icon to log in: You are commenting using your WordPress.com account. ( Log Out / Change ) You are commenting using your Twitter account. ( Log Out / Change ) You are commenting using your Facebook account. ( Log Out / Change ) Connecting to %s Notify me of new comments via email. Notify me of new posts via email.   Δdocument.getElementById( ""ak_js_1"" ).setAttribute( ""value"", ( new Date() ).getTime() ); This site uses Akismet to reduce spam. Learn how your comment data is processed. 'We swear by the Southern Cross, to stand truly by each other, and fight to defend our rights and liberties'. 1856 Enter your email address to follow this blog and receive notifications of new posts by email. Email Address: Follow Cairns News SENATE VOTING To keep the Greens, LNP and ALP out, number every square and choose the independents wisely. Cairns News supports Katters Australian Party; One Nation; Clive Palmer UAP, Riccardo Bosi and genuine independents. You must number every square putting the majors last. View our extensive video library on RMBLE by clicking the picture or link  PLEASE ,,,, use this encryption for whistleblower information or similar, Do Not send comments or general chit chat go to contact on the menu bar .Thank you     Doctors prove face masks are useless –Click picture to view video  Join our RSS Feed  Proud to be a partner of Australian Loyal Resistance  Cairns News: cairnsnews@protonmail.com Black Hat: yeemel@protonmail.com Harry Palmer: aussiewatch@protonmail.com Addiction Rehab Treatment: https://addictionrehabtreatment.com/drugs/prescription/stimulants/adderall/ Great production of how the establishment now control on many fronts as we do nothing to save our own freedom  Bob Katter the Patriot Politician   Sol's full Speech at the May 30 2020 Sydney Demonstration against the Australian Government's Shocking, incompetent and totally unnecessary Covid19 Lockdown which has destroyed Australia's This picture paints a 1000 words how Australia is travelling with assimilation  Australia with eighteen other energy lemmings leapt over the Paris Precipice but they were Trumped when one canny American owl declined to commit carbon suicide Greens energy generator doubles as bushfire igniter   Click on the picture above to read all our publications about Port Arthur Click the counter to see current debt APRadio – http://australianpatriotradio.com   You need to read this factual inquiry of 70 year old farmer Ruth Downey who has her cattle slaughtered by the RSPCA and the nursing calves left without their mothers, NO FOOD. Click the picture to download the disgusting story that is far from a first time event, there are many, many more prosecuted by the private law firm of the then NSW-RSPCA president and a fellow director The-Ruth-Downey-Inquisition   ","AUS","none",1,1,0,0
"129",536,"https://pjmedia.com/instapundit/362731/","Instapundit Â» Blog Archive Â» HOW A CHINESE COMPANY shipped massive quantities of medical gear out of Australia at the beginning oâ€¦","HOW A CHINESE COMPANY shipped massive quantities of medical gear out of Australia at the beginning of the outbreak. As an Amazon Associate,I earn from qualifying purchases. Link to Instapundit","none","none",0,0,0,0
"130",540,"https://www.businesslive.co.za/bd/world/asia/2020-03-25-australia-demands-release-of-writer-in-chinese-jail/","Australia demands release of writer in Chinese jail","Tuesday’s rebound halted in its tracks by UK price data and the Fed’s unflinching commitment to tackle inflation CEO Pieter Boone is launching a plan to redefine the retailer’s relationship with customers Aim is to provide a way forward for industry to revitalise itself and expand production, but not all players are game Party’s step-aside guidelines were amended only after election of criminally charged pair Half of the firm’s 77 new leases are in the office and retail property market Aim is to provide a way forward for industry to revitalise itself and expand production, but not all players are game Asset managers are not in a rush to invest offshore despite the recent global market sell-off YouGov poll shows a record 72% of those surveyed think the government is handling the economy badly Eritrean became the first black African rider to win a Grand Tour stage The latest trick used by vehicle thieves is known as a relay attack Sydney — On Wednesday, Australia called for the immediate release of Chinese-Australian writer Yang Hengjun after China formally indicted him of espionage, with foreign minister Marise Payne saying he continues to be held in “unacceptable” conditions. In December, Payne said Yang was being shackled in his prison cell. The writer’s detention had strained ties already soured by Australia’s decision to ban Chinese technology equipment maker Huawei from its 5G broadband network and Canberra’s accusations of Beijing’s meddling in domestic affairs. “The government strongly objects to the formal indictment of Australian citizen and academic Dr Yang Hengjun in China on suspicion of espionage,” Payne said in an e-mailed statement, calling for his immediate release. It is unacceptable that Australian consular officials have been denied access to Yang since the end of 2019, she added. A former Chinese diplomat turned online journalist and blogger, Yang was formally arrested in August 2019 on suspicion of espionage, seven months after originally being detained in the southern city of Guangzhou. Espionage is punishable by death in China. Australia denies that Yang has ever spied for it. In Beijing, foreign ministry spokesperson Geng Shuang said Australia should respect China’s judicial sovereignty. He urged it to “cease interfering by any means in China’s handling of legal cases according to law”, and reiterated that Yang’s legal rights have been guaranteed. Consular visits had been suspended during a coronavirus pandemic that emerged late last year in China but would resume once the situation “stabilises and makes a turn for the better,” Geng told a daily briefing. China is Australia’s largest trading partner, and previous diplomatic spats have disrupted exports of coal and wine, as Canberra has become increasingly wary about Beijing’s influence within its borders and across the Pacific. Last year, Reuters reported that Canberra had determined that Beijing was responsible for a cyber-attack on Australia’s parliament and three largest political parties, just months before an election. Reuters Would you like to comment on this article or view other readers' comments? Register (it’s quick and free) or sign in now. Please read our Comment Policy before commenting. Published by Arena Holdings and distributed with the Financial Mail on the last Thursday of every month except December and January. Published by Arena Holdings and distributed with the Financial Mail on the last Thursday of every month except December and January. © 2022 Arena Holdings. All rights reserved. Use of this site constitutes acceptance of our Terms & Conditions and Privacy Policy.","AUS","none",0,0,0,0
"131",542,"https://whatsnew2day.com/pauline-hanson-warns-of-a-massive-chinese-buyout-from-australia-during-a-recession-in-the-corona-virus/","Pauline Hanson warns of a massive Chinese buyout from Australia during a recession in the corona virus","NULL","none","none",0,0,0,0
"132",547,"http://freerepublic.com/focus/f-news/3825830/posts","""Chinese Virus, Boeing, Australia Weather: Your Tuesday Briefing"" (New York Times e-headline on Jan 20, 2020)","Skip to comments. Posted on 03/18/2020 11:50:22 AM PDT by rintintin ""Chinese Virus, Boeing, Australia Weather: Your Tuesday Briefing"" Heres what you need to know. By Melina Delkic Good morning. Were covering the spread of a mysterious virus across Asia, why important details of a Boeing crash from a decade ago were suppressed and the frisky history of cocktails. (Excerpt) Read more at nytimes.com ... But Trump can't? I don't get it. The times is allowed to do anything it wants, but Trump is trashed every time he breathes. If I were he, I would have said: “On Jan 20 the fake news NYT called it the Chinese Virus. Since the NYT is the newspaper of record, I called it by its right name.” Archived in case it gets pulled:http://archive.is/qzFBw   Disclaimer: Opinions posted on Free Republic are those of the individual posters and do not necessarily represent the opinion of Free Republic or its management. All materials posted herein are protected by copyright law and the exemption for fair use of copyrighted works.","none","none",0,0,0,0
"133",558,"https://www.bigfooty.com/forum/threads/chinese-government-raids-australias-shops-of-medical-supplies-appropriate-revenge.1238149/","Politics - Chinese government raids Australia's shops of medical supplies - Appropriate revenge?","NULL","none","none",0,0,0,0
"134",579,"https://www.dailymail.co.uk/news/article-8187029/Australian-politicians-launch-incredible-attack-Chinese-Communist-Party-coronavirus.html","Australian politicians launch an incredible attack on the Chinese Communist Party about coronavirus","NULL","AUS","none",0,0,0,0
"135",583,"https://www.smh.com.au/politics/federal/australia-could-lose-billions-from-chinese-government-boycott-threat-20200427-p54nmh.html","Coronavirus: Australia could lose billions from Chinese government boycott threat","NULL","AUS","none",0,0,0,0
"136",585,"https://www.reuters.com/article/us-health-coronavirus-australia-china-idUSKCN2290Z6","Australia rejects Chinese 'economic coercion' threat amid planned coronavirus probe","Discover Thomson Reuters By Kirsty Needham 3 Min Read SYDNEY (Reuters) - Australian Foreign Minister Marise Payne has cautioned China against attempts at “economic coercion” as Australia pushes for an investigation into the coronavirus pandemic that China opposes. Chinese ambassador to Australia, Cheng Jingye, said in a newspaper interview on Monday the “Chinese public” could avoid Australian products and universities. Australia last week called for all members of the World Health Organization (WHO) to support an independent review into the origins and spread of the coronavirus, and is lobbying world leaders. China’s foreign ministry has attacked the proposal. “Maybe the ordinary people will say ‘Why should we drink Australian wine? Eat Australian beef?” Cheng said in the interview published on the front page of The Australian Financial Review. Cheng said it was possible that tourists may have “second thoughts” about visiting Australia. “The parents of the students would also think ... whether this is the best place to send their kids,” he added. After energy exports, education and tourism are Australia’s biggest export industries, with China the largest market. Payne said in a statement on Monday that Australia had made a “principled call” for an independent review of the COVID-19 outbreak which started in the Chinese city of Wuhan. “We reject any suggestion that economic coercion is an appropriate response to a call for such an assessment, when what we need is global cooperation,” Payne said. China is the largest export market for Australian wine and beef. During strained diplomatic relations with China in 2018, Australian wine faced import delays in China and some Australian beef exports were also previously suspended for a period. The Chinese embassy in Australia has previously warned Chinese students about what it said were safety risks in travelling to Australia. Payne said an “honest assessment” of the pandemic would seek to strengthen the WHO’s role. Chinese foreign ministry spokesman Geng Shuang dismissed calls for an investigation during a daily briefing in Beijing, though not commenting specifically about Australia. “China is the first country to report a COVID case, but it doesn’t mean the virus originated in China,” he told reporters. “Some people are trying to hype up the so-called investigation that is inconsistent with an international atmosphere of cooperation and their political manoeuvring will not succeed.” The novel coronavirus has infected 2.97 million people worldwide and killed more than 205,000, a Reuters tally shows. For a country-by-country interactive COVID-19 tracker, see: here Reporting by Kirsty Needham, additional reporting by Cate Cadell in Beijing; Editing by Michael Perry and Himani Sarkar Our Standards: The Thomson Reuters Trust Principles. All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.","none","none",0,0,0,0
"137",586,"https://www.smh.com.au/politics/federal/chinese-consul-general-crashes-hunt-s-press-conference-20200429-p54oa6.html","Coronavirus Australia: Greg Hunt blindsided by Chinese consul-general Zhou Long at press conference","We’re sorry, this feature is currently unavailable. We’re working to restore it. Please try again later. This was published 2 years ago Billionaire miner Andrew Forrest has been accused of ambushing the Australian government after he parachuted one of China’s top diplomats into an official event, blindsiding Health Minister Greg Hunt. Mr Forrest, the Fortescue chairman, surprised Mr Hunt by inviting China’s consul-general for Victoria Zhou Long to speak alongside him on Wednesday after he secured 10 million coronavirus tests from China, a 20-fold increase in Australia’s testing capacity. Health Minister Greg Hunt walks away from Chinese consul-general Zhou Long and Andrew Forrest after the press conference.Credit:AAP The audacious bid to mend a deteriorating political relationship between Beijing and Canberra follows increasing pressure from corporate leaders for Australia to back down on its public threats to pursue China’s role in the coronavirus outbreak. Beijing has spent the past week accusing Australia of being a bully pushing US interests in the region and warned Chinese consumers could walk out on Australian brands if it continues to lobby for a global independent inquiry into the disease. Mr Hunt did not introduce Mr Zhou and did not allow him to take questions. The Foreign Minister's Office and the Prime Minister's Office also were not informed of Mr Zhou's attendance at the media event, which was held at the Commonwealth Parliament Offices in Melbourne. Mr Zhou used the opportunity to repudiate the Australian government's criticisms and praise China's handling of the crisis. The consul-general said China had worked in an ""open, transparent and responsible"" manner with the World Health Organisation. Government sources said the hijacking of the press conference could work in Australia's favour by demonstrating it was willing to put a week of escalating tensions behind it. Mr Forrest, who has made significant investments in China through iron ore, urged Australia and global health authorities to delay any inquiry into the virus until after the US election in November and said it should not just be focussed on China. ""That would make it instantly political,"" he said. ""Australia needs to walk that line where we have a best friend in America, a best friend in China, best friends across South-East Asia."" Victorian Liberal senator James Paterson said Mr Forrest ""is worth listening to on how to run a successful mining company. I don’t think the government will be following his advice on foreign policy.” China’s consul-general for Victoria Zhou Long (right) and Health Minister Greg Hunt.Credit:AAP Another Liberal MP, Tim Wilson, said ""in a diplomatic disagreement it's a pretty basic expectation for Australians to be loyal and back their own, not invite a platform for a foreign spokesperson”. Other MPs said Mr Hunt was clearly ambushed and given little warning. The chairman of medical company BGI, Wang Jian, praised the strength of the business relationship between Mr Forrest and China. Mr Wang sold the test kits to Mr Forrest's philanthropic Minderoo Foundation for $320 million. ""We were able to protect supply chains for this extremely rare equipment and have Andrew deliver it straight to Australia,"" he said. The privately sourced kits will see Australia's testing capacity bolstered by 10 million more tests as it looks to expand asymptomatic testing and re-open the economy. As of Wednesday, Australia has conducted more than 500,000 tests. Tony Battaglene, chief executive of industry group Australian Grape and Wine, said he was concerned about the ongoing broader diplomatic spat between China and Australia being played out in public. ""[The market] is even more important now with COVID-19, in that China is going to be the first export market to recover in the world and we need to be in a position to take advantage of that. Because that will drive our recovery,"" he said. China is going to be the first export market to recover in the world and we need to be in a position to take advantage of that. ""I don't think tit-for-tat stuff through the media is the right way to treat a respected trading partner. And I think if Australia wants to talk about these things then it needs to actually go to China individually, or else work through a coalition with the UN."" Bega Cheese chairman Barry Irvin said he hoped the dispute would be resolved and ""good relations are restored in a reasonable amount of time"". Prime Minister Scott Morrison said on Wednesday Australia would press ahead with its pursuit of the inquiry after calling European Commission President Ursula von der Leyen overnight. Businessman Andrew Forrest of the Minderoo Foundation.Credit:AAP ""We discussed this issue,"" he said. ""The Europeans are bringing forward a motion on this matter at the world health assembly. I think it is a very good motion."" China's Foreign Ministry has become increasingly agitated about Australia's push for the global inquiry. ""Australian side's erroneous words and deeds recently have upset the Chinese people and that may impact bilateral relations,"" Foreign Ministry spokesman Geng Shuang said on Tuesday night. Treasurer Josh Frydenberg said China’s criticisms of Australia were ""ludicrous"". ""The reality is Australia thinks it’s prudent and sensible for there to be an independent and transparent investigation into the origins of this global pandemic that has killed thousands and thousands of people across the world,” he told Sky News. with Michael Fowler Get our Coronavirus Update newsletter for the day's crucial developments at a glance, the numbers you need to know and what our readers are saying. Sign up to The Sydney Morning Herald's newsletter here and The Age's here. Copyright © 2022","none","none",0,0,0,0
"138",589,"https://www.dailymail.co.uk/news/article-8247187/Chinese-companies-jack-price-face-masks-sold-Australia-1000-cent.html","Chinese companies jack up the price of face masks being sold to Australia by 1000 per cent","By Zoe Zaczek For Daily Mail Australia Published: 20:44 EDT, 22 April 2020 | Updated: 21:23 EDT, 22 April 2020  1 View comments  Chinese companies have jacked up the price of face masks being sold to Australia by 1,000 per cent during the coronavirus pandemic. The NSW Government is in the process of acquiring 200million face masks for the next year, to meet the demands of the health crisis. Instead of relying on the Federal Government to source the personal protective equipment (PPE), the State Government has taken matters into their own hands. But increased competition across the globe to obtain PPE has led to countries like China driving up the prices, according to The Daily Telegraph. Chinese companies have jacked up the price of face masks being sold to Australia by 1,000 per cent during the coronavirus pandemic. Pictured: Health workers at a drive through COVID-19 testing centre The international procurement squad, overseen by Police Commissioner Mick Fuller and organised by businessman Rod McGeoch, have used business contacts to forge international deals. Mr McGeoch - who was a driving force behind Sydney securing their 2000 Olympics bid - said there had been price hikes by China. 'There have been shifts in the prices as demand has become so intense but nonetheless we have audit controls,' he told the publication. 'Having beaten China for the Olympics by one vote I always wondered if they'd one day make me pay for it - maybe that's why the prices are going up.' A senior government minister claimed the Chinese approach was borderline 'extortion' but was confident the team was securing the best deals on the table. The NSW Government is in the process of acquiring 200million face masks for the next year, to meet the demands of the health crisis. Pictured: Shoppers wear face masks in Eastwood, Sydney, on Wednesday Up to four Treasury officials sit with the taskforce obtaining PPE at any given time and police help with dispatching goods from planes to make sure their aren't any delays to the frontline. In sourcing contacts, Mr McGeoch said neurosurgeon Charlie Teo connected him to a Chinese contact in Sydney, while former UBS banker Matthew Grounds linked them to contacts through management consulting firm McKinsey and Atlassian founder Scott Farquhar. Health Minister Brad Hazzard praised the commitment in ensuring NSW frontline workers access the equipment they need. 'I'm blown away by the work that not only health but police, treasury, customer service, investment and the private sector are doing to get to the front line all of the PPE that the rest of the world is scrambling on,' he said. Pictured: Police wear protective masks and gloves at Sheraton Hotel in Sydney on Tuesday  Share what you think The comments below have been moderated in advance. The views expressed in the contents above are those of our users and do not necessarily reflect the views of MailOnline. We are no longer accepting comments on this article. Published by Associated Newspapers Ltd Part of the Daily Mail, The Mail on Sunday & Metro Media Group","AUS","none",0,0,0,0
"139",590,"https://www.news.com.au/finance/work/leaders/not-happy-mps-lash-billionaire-for-gatecrashing-chinese-diplomat/news-story/fc7ce03901b87d5862e690b8a83ae847","Coronavirus Australia: MPs cry foul over billionaire Twiggy Forrestâ€™s Chinese ambush","NULL","AUS","chinese",0,0,0,0
"140",594,"https://thenewdaily.com.au/news/politics/australian-politics/2020/04/29/china-australia-coronavirus/","Chinese editor lashes Australia as 'gum on the bottom of our shoe'","A Chinese state media boss has described Australia as the “gum stuck to the bottom of China’s shoe” as the relationship between the two nations continues to sour amid the coronavirus pandemic. Global Times editor Hu Xijin said relations between Canberra and Beijing were likely to deteriorate further as Australia pushed for an independent inquiry into the origins of the virus. “After the epidemic, we need to have more risk awareness when doing business with Australia and also when we send our children to study there,” Mr Hu wrote on Weibo. “Australia is always there, making trouble. It is a bit like chewing gum stuck on the sole of China’s shoes. Sometimes you have to find a stone to rub it off.” Mr Hu’s scathing attack was the latest in a series from Chinese state media as Australia continues to demand an inquiry into the origins of coronavirus. The coronavirus outbreak was first reported in the Chinese city of Wuhan in December 2019. As it spread around the world, it has infected more than three million people, including nearly 7000 Australians. So far, 212,000 people have died worldwide. Ambassador Cheng Jingye has floated a Chinese consumer boycott of Australian products, including agriculture, education and tourism in response to the probe. The Chinese embassy also controversially released details of a private conversation with Australia’s top diplomat. “Ambassador Cheng elaborated clearly China’s relevant position, stressing that no matter what excuses the Australian side has made, the fact cannot be buried that the proposal is a political manoeuvre,” an embassy spokesperson said. “Just as a Western saying goes: Cry up wine and sell vinegar.” The saying is a reference to offering up a good product but substituting it with a sham. With relations in the doldrums, Prime Minister Scott Morrison is refusing to back down on his push for a global coronavirus inquiry. “We will of course continue to support moves to ensure there is a proper independent assessment of what has occurred here,” he said on Wednesday. “It is not a remarkable position. It is a fairly common sense position and one that we don’t resile from.” Mr Morrison said he would keep up the pressure for an investigation ahead of a World Health Assembly meeting in May. Earlier, China released details of Mr Cheng’s phone call with Department of Foreign Affairs and Trade secretary Frances Adamson in a major departure from diplomatic convention. After DFAT expressed regret over the release, the Chinese embassy retaliated by accusing Australia of leaking details of the phone call first. “The Embassy of China doesn’t play petty tricks, this is not our tradition. But if others do, we have to reciprocate,” a spokesman said. Home Affairs Minister Peter Dutton censured the ambassador for releasing details of the private call. “I think some of the comments are very much out of line and regrettable,” he told 5AA Radio. “We aren’t going to be held to ransom or succumb to threats from anybody.” Treasurer Josh Frydenberg described China’s latest criticisms of Australia as ludicrous. “We won’t bow to economic coercion, we will continue to talk up in Australia’s national interest and we won’t trade off health outcomes for economic outcomes,” he told Sky News. Labor leader Anthony Albanese echoed Mr Morrison in downplaying the significance of a coronavirus inquiry. “I regard as completely unremarkable the idea that there should be an investigation into this,” he told Sky. Crossbench senator Rex Patrick will have a sixth crack at establishing a parliamentary inquiry into relations with China when parliament sits next month. “The ambassador revealed China’s true diplomatic face and confirmed concerns about China’s preference for control and coercion rather than partnership,” he said. -with AAP Get The New Daily free every morning and evening. Follow The New Daily Copyright © 2022 The New Daily. All rights reserved. Get The New Daily free every morning and evening. There was an error submitting the form. Please try again.","AUS","none",0,0,0,0
"141",595,"https://uk.reuters.com/article/uk-health-coronavirus-australia-china-idUKKCN2290MK","Australia rejects Chinese 'economic coercion' threat amid planned coronavirus probe","Discover Thomson Reuters By Kirsty Needham 3 Min Read SYDNEY (Reuters) - Australian Foreign Minister Marise Payne has cautioned China against attempts at “economic coercion” as Australia pushes for an investigation into the coronavirus pandemic that China opposes. Chinese ambassador to Australia, Cheng Jingye, said in a newspaper interview on Monday the “Chinese public” could avoid Australian products and universities. Australia last week called for all members of the World Health Organization (WHO) to support an independent review into the origins and spread of the coronavirus, and is lobbying world leaders. China’s foreign ministry has attacked the proposal. “Maybe the ordinary people will say ‘Why should we drink Australian wine? Eat Australian beef?” Cheng said in the interview published on the front page of The Australian Financial Review. Cheng said it was possible that tourists may have “second thoughts” about visiting Australia. “The parents of the students would also think ... whether this is the best place to send their kids,” he added. After energy exports, education and tourism are Australia’s biggest export industries, with China the largest market. Payne said in a statement on Monday that Australia had made a “principled call” for an independent review of the COVID-19 outbreak which started in the Chinese city of Wuhan. “We reject any suggestion that economic coercion is an appropriate response to a call for such an assessment, when what we need is global cooperation,” Payne said. China is the largest export market for Australian wine and beef. During strained diplomatic relations with China in 2018, Australian wine faced import delays in China and some Australian beef exports were also previously suspended for a period. The Chinese embassy in Australia has previously warned Chinese students about what it said were safety risks in travelling to Australia. Payne said an “honest assessment” of the pandemic would seek to strengthen the WHO’s role. Chinese foreign ministry spokesman Geng Shuang dismissed calls for an investigation during a daily briefing in Beijing, though not commenting specifically about Australia. “China is the first country to report a COVID case, but it doesn’t mean the virus originated in China,” he told reporters. “Some people are trying to hype up the so-called investigation that is inconsistent with an international atmosphere of cooperation and their political manoeuvring will not succeed.” The novel coronavirus has infected 2.97 million people worldwide and killed more than 205,000, a Reuters tally shows. For a country-by-country interactive COVID-19 tracker, see: tmsnrt.rs/2WZPuOh Reporting by Kirsty Needham, additional reporting by Cate Cadell in Beijing; Editing by Michael Perry and Himani Sarkar Our Standards: The Thomson Reuters Trust Principles. All quotes delayed a minimum of 15 minutes. See here for a complete list of exchanges and delays.","none","none",0,0,0,0
"142",616,"https://www.theaustralian.com.au/nation/chinese-embassy-in-australia-releases-sanitised-covid19-timeline/news-story/80d57c28eeb61b52dff6c81993fd6877","Chinese Embassy in Australia releases sanitised COVID-19 timeline","NULL","none","none",0,0,0,0
"143",620,"https://senatorpaterson.com.au/2020/04/15/chinese-embassy-in-australia-releases-sanitised-covid-19-timeline/","Chinese Embassy in Australia releases sanitised COVID-19 timeline","NULL","none","none",0,0,0,0
"144",630,"https://www.triplem.com.au/story/lawrence-mooney-responds-to-chinese-ambassador-s-threat-to-australia-160286","Lawrence Mooney Responds To Chinese Ambassador's 'Threat' To Australia","Chinese Ambassador to Australia, Cheng Jingye, has suggested there would be consequences if Australia pressed ahead with calls for an inquiry into the origins of the pandemic. In in an interview with The Australian Financial Review's Andrew Tillett, Cheng claimed that if the governments attitude were to remain the same, industries such as tourism, education and wine could be affected. Today on Moonman In The Morning, Lawrence Mooney responded to ambassador's economic threats.  Don't miss a minute of Moonman in the Morning; listen live from 6am weekdays on 104.9 Triple M or download the Triple M app to Catch-Up now. 27 April 2020 Article by: Triple M Staff  Listen Watch News Win The Club","AUS","none",0,0,0,0
